fileName,phoneNumber
125,8581781788
125,5817795728
125,4282695728
125,4282695725
126,0673677830
126,8962991996
126,5811277619
126,3831373198
126,8540091555
126,1289091621
126,7983179030
126,3429878080
126,7184075439
126,2727199345
126,1204952508
126,6375729299
126,8959620221
126,4626705080
126,6987763303
126,4270620377
127,7099785826
127,5590235928
127,4678577415
127,4954617873
127,7952584340
127,9709122328
127,9765403276
127,1957699274
127,3919933118
127,2993933612
127,7719749096
127,6933470703
127,6209845653
127,8317784611
127,8521285390
127,6635620337
128,3242828873
128,7741776543
128,2601968300
128,3479952557
128,3045980176
128,6582707076
128,2481995598
128,9198521086
128,8319162811
128,5367481068
128,6067352202
128,7697046913
128,4169507059
128,7957091863
128,4149773189
128,7307870289
129,7437857063
129,0207257977
129,5739483332
129,3703395982
129,3926294706
129,4865199795
129,2810265902
129,5620658874
129,1797092118
129,8957674347
129,7120941944
129,1912889322
129,6997359605
129,5970899592
129,6933402799
129,7887313527
130,9887349884
130,2820776683
130,6822786705
130,9725680723
130,8980189289
130,6773904820
130,3810290814
130,3800211518
130,3709168034
130,5754107601
130,4822797029
130,8957641463
130,0966196851
130,2822988010
130,9334922038
130,2298801090
131,6526891286
131,1250839087
131,7968420991
131,0954568707
131,0877641952
131,5886244773
131,9344142966
131,1917366896
131,9401257746
131,4007418002
131,8238950753
131,6170909763
131,3155749392
131,9249880963
131,9871887335
131,1951732088
132,3376629962
132,9033910296
132,7312800214
132,2491916281
132,1768993197
132,5605832068
132,4269952339
132,6918952339
132,6918916236
132,3998906594
132,4069065941
132,4068210045
132,9449507033
132,3469708894
132,0229528723
132,4995464454
133,1495761710
133,7062079911
133,3499395575
133,6749184936
133,8915581166
133,0915581166
133,0915581166
133,0954636868
133,5729401416
133,4957625260
133,2729502341
133,6999342929
133,7953470833
133,9277577474
133,4225272469
133,4779939533
134,2659955374
134,5677932635
134,6728210720
134,9599576732
134,0956203207
134,5170703095
134,7980842014
134,3292085460
134,6281828496
134,5748290939
134,0776870617
134,9521525950
134,0908207464
134,4929122668
134,8678709715
134,9967091680
135,1009199411
135,3677079423
135,8919122668
135,8674123193
135,2149135122
135,1008888888
135,8888736730
135,2988736730
135,2983177306
135,1994310296
135,3574910089
135,7785798928
135,3091232624
135,3706196774
135,3952551775
135,6489492399
136,5566268995
136,2508945380
136,0281688882
136,9697267800
136,2816888520
136,5926775766
136,7331159207
136,2295042105
136,4396939013
136,7396939860
136,8523752521
136,0975181193
136,8146712763
136,0009686867
136,7837378979
136,8920026805
137,1819088969
137,3618714620
137,5855247900
137,6880864834
137,0797864900
137,6880864952
137,3154797991
137,9258870765
137,4101652878
137,9933682057
137,7390393129
137,8358998337
137,2500894499
137,3902781077
137,8290246580
137,5150373577
138,6689086993
138,9957920865
138,1664095255
138,9306385218
138,9619735201
138,4149957602
138,3196311627
138,6682924771
138,6491028199
138,4477650161
138,6098019195
138,3587972939
138,1595254683
138,2882269509
138,1732396012
138,9993996339
139,3963399394
139,9763373239
139,6012992627
139,8065477818
139,7020378590
139,3015196616
139,5399862017
139,5463085218
139,4633595462
139,2053489578
139,1593673208
139,4736875410
139,7134595723
139,7800962878
139,5617762091
139,2876729053
140,8465262010
140,1624445349
140,0005766258
140,7572626287
140,1834939402
140,2176202871
140,8349939422
140,1795258795
140,7285214146
140,6851414667
140,4928751928
140,5521414667
140,2046898385
140,2198192079
140,0345860495
140,4622284395
141,4622284379
141,0386049546
141,2228438521
141,9819208521
141,9819208521
141,9819208873
141,6646539473
141,2077027765
141,9468729939
141,5952049708
141,4216878102
141,2003085213
141,9540899084
141,9429682983
141,5264735227
141,4759970874
142,2090887336
142,4221777046
142,7672627462
142,7562062746
142,2374657462
142,6475737462
142,7476754262
142,7476424623
142,4624362746
142,7643467527
142,2746372468
142,4767546472
142,2564346329
142,6082458397
142,6547338037
142,7659468728
143,8093078695
143,2518668317
143,7590158873
143,6646536207
143,6373509576
143,1401399693
143,1737729708
143,3324827654
143,6321989801
143,6826295727
143,7545930470
143,8440808482
143,8032821025
143,8903765479
143,2131790302
143,9477929763
144,1938875788
144,7757735272
144,7833933469
144,1624707964
144,8412447480
144,2193347352
144,7278337319
144,7934307291
144,2263703695
144,0731705576
144,5456613912
144,8049950954
144,6303914952
144,5006540875
144,7008051765
144,4907134916
145,2283859577
145,2558795078
145,3694974889
145,9255375498
145,5034576314
145,4143775498
145,5004973525
145,1437286519
145,7129820751
145,0096911713
145,5443913578
145,8918651154
145,4868651154
145,4688731916
145,1098357233
145,4691624442
146,9788263787
146,2199901630
146,9599392828
146,1370705742
146,6588907709
146,9297890386
146,9683596850
146,6834016220
146,1628455464
146,6284455464
146,7324026516
146,7902452577
146,3906969575
146,4305356198
146,0181758077
146,8108565293
147,5341168791
147,1018534199
147,5566206597
147,7113228791
147,9918883596
147,0888497419
147,2761891875
147,7850542983
147,1465538781
147,4808516829
147,4359073748
147,1968540748
147,1886383620
147,4339749887
147,3567429703
147,3005367954
148,6981896612
148,0953773219
148,9939919980
148,3853709103
148,1577993944
148,1639875750
148,3477732504
148,5642754268
148,1557295041
148,4729507338
148,1660890182
148,6952526491
148,4884493099
148,7355137995
148,6883993147
148,6411997393
149,1765414815
149,3957230742
149,7820775621
149,9955978782
149,8651789535
149,7468993787
149,4662845648
149,5619183240
149,8957020409
149,9559790797
149,7818381077
149,6328879269
149,1285871870
149,7951195464
149,6050972504
149,5231076543
150,2046188426
150,0162262045
150,7556896310
150,6156670704
150,2285272500
150,0037799318
150,3883897096
150,6002499314
150,7494772570
150,7702162041
150,8785777619
150,3769977027
150,0381620798
150,3299931448
150,8218051171
150,0739304933
151,4957482819
151,2409264168
151,6959344722
151,8096558532
151,8546491938
151,7095874618
151,1394095462
151,8840829026
151,7247461813
151,9677634903
151,2609631280
151,9149661698
151,8529835457
151,3507070864
151,0147549510
151,5137321024
152,5589199550
152,7598056085
152,4788095247
152,3882921381
152,1478019116
152,2790061373
152,5890061373
152,0684618889
152,3190061373
152,5874618889
152,3177819201
152,0970915256
152,9599679226
152,9746181396
152,7966169885
152,2829902672
153,4993918682
153,9631288610
153,9006420039
153,9967922769
153,9939170412
153,9546555064
153,7739405482
153,7717476771
153,7033474638
153,8969924864
153,7352473928
153,8146704160
153,8541817450
153,9781885158
153,8090300658
153,8090300572
154,5484925188
154,7343498188
154,7343498188
154,7343498176
154,3480133763
154,3901065734
154,8017335906
154,7882982982
154,9995566258
154,2963164631
154,7875752269
154,7469995426
154,6172967262
154,0700327919
154,9246615906
154,8629359931
155,1112869616
155,8577916212
155,9321865177
155,5308805134
155,2469993904
155,2350896938
155,2571776392
155,8820878941
155,9693463538
155,2641783298
155,7429272502
155,8457397229
155,7407993908
155,0391912864
155,1891737285
155,6219706138
156,7691748887
156,2341320506
156,7923777988
156,4038875771
156,8213775432
156,6016765426
156,0109643332
156,5970918641
156,1957212155
156,6893929699
156,1510032529
156,5597878288
156,7378694097
156,7171239323
156,8930497326
156,5237323862
157,9979199302
157,5275630395
157,1182075832
157,7076729600
157,2623620452
157,5336957610
157,7637977124
157,9901970849
157,0688857997
157,1148778108
157,5817993170
157,3229896910
157,0339931703
157,2182105693
157,0695236795
157,7218724099
158,7397397989
158,4608877395
158,9405990650
158,4574291629
158,0106616032
158,7725487216
158,9006610627
158,9661020065
158,7782834086
158,7765846736
158,9199021058
158,2006835955
158,7208042299
158,6313296139
158,6313296139
158,1997508078
159,0842708468
159,0021561689
159,5253115008
159,8251499537
159,7008789117
159,0792883172
159,5017188996
159,6113859799
159,3966799682
159,9458520174
159,8346268188
159,7319161082
159,2987985963
159,1941961887
159,8098657482
159,8156209789
160,0775900650
160,4563947128
160,7336887330
160,6301756206
160,7374765492
160,4790756203
160,7186773943
160,1584901603
160,5178952536
160,5408939936
160,3987250830
160,6128051086
160,5399065962
160,0497631579
160,7507250591
160,2786202010
161,6939576419
161,0388084380
161,6898227051
161,3127004937
161,7299931476
161,8019162182
161,3998357314
161,8662009260
161,5770502807
161,3775028073
161,7980187248
161,6174340795
161,2535638395
161,7672882495
161,6435925620
161,9236321707
162,9353267808
162,4114113495
162,5706284900
162,8228323707
162,0200197352
162,8244875262
162,7374720629
162,3747745462
162,6274627575
162,6294913510
162,1016913510
162,1016746272
162,6274657675
162,7462711728
162,9757911726
162,7620620771
163,9866252743
163,1479798841
163,3981025373
163,2697089668
163,4095255913
163,1662092361
163,3796932132
163,2086513243
163,8391282813
163,5098358123
163,3874875995
163,8228651725
163,8798651725
163,8797782801
163,4967782801
163,4967782801
164,4967764926
164,9817764926
164,9817764926
164,9817250140
164,1217201401
164,2972501401
164,2995766416
164,1070698229
164,7576542338
164,1062035690
164,3180840566
164,8682889986
164,5282889986
164,5296575750
164,7069822975
164,0654233810
165,3961616236
165,2073097066
165,2073097066
165,2530599699
165,3932490983
165,5012895600
165,9678961616
165,2382524294
165,8462097762
165,7162073097
165,0660912874
165,2695236120
165,5276330993
165,9760831840
165,7560942729
165,4097811728
166,0939663934
166,6536300273
166,5082921209
166,6917302299
166,9341423157
166,6438269926
166,2017673378
166,4479084337
166,0917138430
166,2683064426
166,7117050028
166,8458775670
166,7376319884
166,7577660711
166,6677660711
166,6687975670
167,7362075065
167,4491177027
167,3170611688
167,6370611688
167,6395466319
167,6191174013
167,4891174013
167,4891174013
167,4862091506
167,6062091506
167,6062091506
167,6062887829
167,5620748644
167,5087081737
167,0912837248
167,8808392262
168,7667020159
168,7707052184
168,9525131547
168,9798997699
168,8356212691
168,3526158797
168,0805234295
168,7698579077
168,6499568297
168,0810530295
168,7648584288
168,7398525673
168,2285581499
168,3470037873
168,2505818891
168,6245454191
169,6245454173
169,2498148673
169,2498148676
169,6758016676
169,6780166887
169,3941806205
169,3358206204
169,7977596206
169,2302376753
169,0953299310
169,8717662047
169,9775982529
169,3986997095
169,5948072099
169,5315470702
169,0707170702
170,0701795708
170,4310396312
170,0976990067
170,3434580843
170,2426996121
170,1693284823
170,2650962027
170,1949062071
170,7548885799
170,7167988733
170,7742670795
170,0195885820
170,2897585820
170,2897572960
170,5310691382
170,1028620657
171,2362970841
171,0123957689
171,2716629921
171,1223957689
171,2716957689
171,2719576827
171,1662992112
171,2395768271
171,6629921122
171,3629921122
171,3865174990
171,1808486526
171,8084865266
171,8084865260
171,8084865260
171,8651749018
172,6517499018
172,0848652608
172,6517499086
172,5174990186
172,1975539950
172,7658788990
172,5839081854
172,0829002970
172,8894381952
172,5031368913
172,5118484736
172,9874337028
172,1235629470
172,2718159708
172,3167456201
172,6092209576
173,8770289708
173,3167439708
173,3674388739
173,2486202323
173,9147255990
173,4637892950
173,0906207632
173,2439708224
173,5939937273
173,5159708288
173,5917461959
173,8849352900
173,9538294507
173,8029771282
173,9879708930
173,7756206373
174,2547542087
174,7808092963
174,0997779939
174,8147320963
174,7287970426
174,6688463607
174,3865152819
174,5620589605
174,0709833859
174,2630602877
174,6696980280
174,8400908072
174,5688540808
174,4865319808
174,4865319970
174,8528465637
175,8322140820
175,7705244732
175,2829957980
175,1902867919
175,9583863880
175,9063023707
175,0167696181
175,9505997832
175,3813709169
175,2226911794
175,3995729179
175,9559645128
175,7745628785
175,8000356776
175,1944087952
175,5882134962
176,5581886995
176,5098631709
176,1984153620
176,4676507629
176,9036398625
176,2602989682
176,2871359946
176,8655926289
176,8252957119
176,3939019043
176,7002979737
176,5311702558
176,3199468775
176,7720720938
176,2993150403
176,9006762866
177,9891003294
177,7970969795
177,2345034191
177,3025408229
177,0792377818
177,5880677648
177,2045688776
177,0644062035
177,8721892849
177,7098177649
177,3951599394
177,2387091995
177,9634182947
177,1136974810
177,4738980512
177,3278077640
178,2739776491
178,7775954628
178,8409661698
178,8528595175
178,5697250170
178,8869661167
178,1497294132
178,2179990527
178,4993983141
178,2800210227
178,8829219104
178,3829219104
178,3829219104
178,3777992103
178,0865184576
178,8748504430
179,1736980948
179,7779921030
179,8102209413
179,8084776823
179,8677965723
179,8877809696
179,8340196713
179,7761833494
179,9771881038
179,9199553216
179,9939675158
179,9117331227
179,9798704166
179,7033885642
179,7761938492
179,7462871085
180,8969768046
180,9939192263
180,8789645153
180,9877066967
180,2732977291
180,9688737109
180,1793720759
180,2393720759
180,2391285860
180,7195079989
180,0687526900
180,9572363532
180,9546896479
180,5235881578
180,5788252336
180,2030820797
181,9843635969
181,3900813776
181,2978169933
181,4750277877
181,7316218620
181,6746824977
181,1322957488
181,2796099507
181,0475527935
181,7965106201
181,0326528294
181,9290748294
181,9290748292
181,1910438294
181,9290747372
181,8513258298
182,8950195233
182,3965916278
182,5626993170
182,9926983679
182,1669523396
182,2788906120
182,4091984727
182,1995456149
182,1614773900
182,6546148771
182,0508482748
182,2762828496
182,5582422827
182,4668172046
182,7710877828
182,0977859739
183,4203577828
183,0977896837
183,4846919507
183,5591039525
183,3131018877
183,7735339661
183,9144318092
183,2285216204
183,1281679955
183,8966737004
183,6021759102
183,2463408757
183,8152266201
183,7772618207
183,8802746287
183,5264837654
184,3146469199
184,7263158287
184,3196509199
184,3296798757
184,7210637739
184,0475049955
184,4966399162
184,0787249199
184,4219267070
184,5613172610
184,0565770336
184,0774679705
184,2440097747
184,4748287828
184,2884948680
184,6564931366
185,9188644888
185,7348059199
185,8027397980
185,0275373228
185,2995773529
185,6080580020
185,2425884138
185,8002024257
185,7352938109
185,9939867903
185,0774119199
185,7013957371
185,0127139661
185,6178267761
185,8517388789
185,0567577870
186,8416656202
186,6048777410
186,6634977629
186,8887891358
186,8409272950
186,8091696082
186,6087562043
186,3880195079
186,4728986514
186,3253375619
186,9353499396
186,4318182920
186,2016791284
186,3391091284
186,3390995506
186,6727628752
187,9198729607
187,0252763297
187,6665735248
187,7668969732
187,6182078618
187,4597713154
187,6482078618
187,4597713154
187,6776280559
187,2776280559
187,2776280559
187,2977131546
187,4820786184
187,5754607785
187,5950778010
187,0950793551
188,4950778010
188,0950793551
188,4950778010
188,0950778010
188,0950778010
188,0950793551
188,4950793551
188,4950778010
188,0900622169
188,7827165726
188,9707032216
188,2961270209
188,6995532416
188,9993437536
188,3900632435
188,7829832524
189,8298352456
189,7255079408
189,8873165119
189,9708703147
189,6541454399
189,7984784989
189,5724639847
189,9035013757
189,8570865068
189,5215073548
189,2288938586
189,5182817076
189,3183277570
189,6127640377
189,7248185735
189,2341587255
190,9415408252
190,1917029117
190,9455217070
190,2017779799
190,6063394606
190,2465554606
190,2465620631
190,5299620151
190,0487323607
190,6119939936
190,3517654402
190,9619199703
190,6597323006
190,7323087982
190,2938919921
190,7843995509
191,9829681781
191,8918178795
191,7954596245
191,4697985175
191,1816101988
191,7339840977
191,6688753398
191,3570275705
191,0017829957
191,6229137635
191,0827307766
191,8875336204
191,1190859525
191,4745797858
191,0887337564
191,0131409006
192,7347729661
192,8011509162
192,6347069525
192,8797147352
192,0574057739
192,6619629190
192,0673477352
192,3535739608
192,9987227352
192,0574058277
192,0413080836
192,9226298521
192,4410882524
192,3232688732
192,2845882524
192,3232696082
193,7044378588
193,6917482827
193,6608809836
193,0817543927
193,2719973783
193,9907739538
193,5627903346
193,8257322010
193,1139085980
193,5077482827
193,6609973977
193,6447766753
193,3919943876
193,6204119095
193,0758415908
193,5296373079
194,0348623910
194,2390191933
194,4365134909
194,8482288021
194,7822880273
194,8298808664
194,8252768288
194,5372190115
194,9955012622
194,8877841175
194,6360970667
194,0332237963
194,0111808990
194,5148239733
194,0427557294
194,0855017271
195,6509477632
195,0843795768
195,6251763001
195,8949680024
195,7835175645
195,1198870798
195,8960191628
195,6258891628
195,6258862012
195,4431296618
195,6448880024
195,7835185213
195,9528690976
195,5620173528
195,8278966186
195,4488776284
196,1368720962
196,1063875751
196,8348292038
196,3238292439
196,6277589174
196,0808431652
196,1756352752
196,5957288262
196,2995522765
196,3775484242
196,9997352216
196,3227265753
196,2726531621
196,2977192553
196,0620692643
196,3977192553
197,0620460743
197,6736685876
197,0880079152
197,8709158611
197,7482810679
197,7762969653
197,1372568774
197,2382524773
197,0672546273
197,8475766472
197,9482288357
197,8282288357
197,8299556272
197,8462062637
197,4874742374
197,6276757695
198,0790970627
198,8682118700
198,9097111786
198,9097062786
198,9097111786
198,8521184700
198,8521184700
198,6201600302
198,6201600302
198,9331894952
198,3395977755
198,7735633703
198,3574602799
198,1120338765
198,4432946587
198,0936365755
199,7735633865
199,1988958578
199,0136595254
199,2754620160
199,0302701478
199,0837232377
199,8822780212
199,8703388911
199,4865162123
199,6911408668
199,8270366918
199,8270366917
199,2748160097
199,3522252289
199,7085121908
199,8735364697
200,3522344928
200,8735364699
200,5252339077
200,0793400509
200,3061253199
200,8529435954
200,0868968620
200,0498382829
200,2598941878
200,9968946916
200,2863942977
200,1515762950
200,7008657764
200,0454776203
200,3914767991
200,1556557033
201,9398499546
201,8084947562
201,8105467061
201,1647477061
201,1647491358
201,3253573528
201,1941913185
201,2887493855
201,4767033277
201,9718709866
201,9736201809
201,7546209942
201,5707033181
201,9149572255
201,5878292903
201,8107061273
202,3109973840
202,3799973131
202,4237257969
202,1616206776
202,5285790385
202,9912269789
202,9334170817
202,2979175648
202,8252497268
202,8730523128
202,2922614182
202,9459793199
202,7386584699
202,7386584680
202,8409137490
202,0630881380
203,8437284287
203,5710759562
203,0298415938
203,1591577261
203,5088592768
203,4826182030
203,0852125746
203,0560870880
203,9987458292
203,5070689661
203,6934149199
203,2758068292
203,5070689199
203,2758069199
203,2758069199
203,2758067294
204,1288998873
204,3937709661
204,6934149801
204,2889377320
204,9748628809
204,5068236206
204,7119862037
204,5915998028
204,8937729411
204,6092875734
204,0706776495
204,5155950768
204,0785977172
204,6796808484
204,5778757079
204,6127765441
205,6705765441
205,6705963156
205,0218102144
205,5218228033
205,7248102144
205,5218797014
205,2187970142
205,1990069897
205,2191939390
205,8406262190
205,8406261822
205,8934466765
205,4236971957
205,6072919957
205,6072919732
205,4977133957
206,2207293963
206,1757539995
206,7381566778
206,3094283707
206,0880840986
206,6852050986
206,2019630547
206,6348010409
206,6619313457
206,2929366509
206,7184164189
206,9559685028
206,2990267249
206,9554503177
206,7394315103
206,2293383703
207,3509021844
207,8702075736
207,7980948906
207,8087126287
207,7098236287
207,7098239068
207,0871291998
207,7175574800
207,4569386512
207,1018473683
207,0450931619
207,4408651000
207,8847352815
207,4218521285
207,3907061285
207,6479390097
208,9185212874
208,2487578136
208,1276543264
208,8070826827
208,3040182987
208,3499317960
208,8862017971
208,6957627229
208,0620296284
208,7736791840
208,9801655788
208,8292748911
208,9977565059
208,1200628518
208,8002356849
208,1995624877
209,2828586976
209,5466849248
209,0479705895
209,9693691572
209,6205521456
209,9572793428
209,6205860730
209,7256030358
209,2923597086
209,2064501062
209,6002629927
209,6187703034
209,2569801690
209,7219801662
209,9699708259
209,6009955928
210,9087004328
210,8679973631
210,2079128727
210,7317970483
210,4599973382
210,4338789112
210,5417654323
210,9127260000
210,9169693221
210,5657061041
210,9795184878
210,5587578842
210,7397085656
210,1482941357
210,0287578842
210,7370796382
211,0695766892
211,5475619075
211,6195230672
211,5590752970
211,7920850580
211,5111087790
211,9772667599
211,3927986375
211,2544911799
211,3147582662
211,0352615762
211,0352615762
211,0352615762
211,0352615762
211,0352615785
211,7992883857
212,9892883857
212,9892838579
212,8928838579
212,8928839576
212,3965319576
212,3965317562
212,0913209576
212,3965311576
212,3965319576
212,3965317620
212,9132075629
212,1320756201
212,3207562091
212,3207764917
212,4219525942
212,7849035473
213,0709035473
213,0709631613
213,6097766873
213,4797320865
213,3047654838
213,5257050015
213,3799065934
213,8797654838
213,2582908014
213,2982190624
213,3206230293
213,7074916809
213,5760118876
213,5066869985
213,2657569702
213,0702017765
214,5746278757
214,4647298767
214,5766277272
214,7365989135
214,8227349955
214,6472499627
214,7462800201
214,4798629963
214,5683954685
214,9252808486
214,0450957671
214,4927854108
214,9939829277
214,6393854108
214,9939735739
214,7637902982
215,6222292952
215,6295900670
215,2743875772
215,4571980185
215,6579980122
215,5587732392
215,8969963163
215,6254960863
215,5628916276
215,5451954631
215,1752736797
215,6922749109
215,8515829244
215,7225766738
215,3253997924
215,7091137317
216,7323997797
216,0113731795
216,7682513670
216,7024833070
216,7024833073
216,2303310176
216,5200542954
216,6365786970
216,9923299351
216,4176078081
216,0281680731
216,9400990643
216,8686315891
216,6810286794
216,1805180996
216,6725782149
217,0763389357
217,1970969020
217,0955476882
217,9796324509
217,5761537398
217,7891827728
217,8099172018
217,7579940778
217,5780399379
217,7090793774
217,8818171774
217,8818171772
217,6085019672
217,5898526075
217,4951263975
217,4951263988
218,0420709295
218,7473520651
218,3273520651
218,3273520651
218,3272560466
218,8575685954
218,5756485954
218,5620567040
218,0919924624
218,4952331705
218,1952374182
218,9800263171
218,7800263171
218,7800263171
218,7703391454
218,9993497062
219,4748190389
219,7869803738
219,7762848599
219,8002285896
219,9523741829
219,9199122047
219,9801026793
219,9199173553
219,9801656361
219,7079571437
219,7075714379
219,9591698016
219,5636197372
219,0498939525
219,3234356207
219,2600127654
220,2218967352
220,4943062020
220,5266962048
220,7090876528
220,8414973529
220,3061754949
220,9016749294
220,3289620760
220,9932933469
220,5262993199
220,0893993199
220,0893977169
220,7087707061
220,4383993147
220,5702709152
220,1505980153
221,9886980105
221,3043577186
221,4658930128
221,9693213220
221,8809302786
221,8651324383
221,9934512007
221,6545567391
221,5524812912
221,8281350735
221,2816089763
221,1291661952
221,5018667722
221,8134918809
221,3027868207
221,6110079708
222,7493557766
222,8202476203
222,8091789334
222,8620449801
222,7657098936
222,3123527257
222,9081767783
222,8420378002
222,2223109570
222,2900177250
222,7890419661
222,6363429801
222,0267098199
222,4483087485
222,6674827868
222,3260116273
223,7465668261
223,8296472589
223,5071991991
223,4822162864
223,9624763316
223,1629006572
223,6028084121
223,4248272689
223,8926270689
223,6209726870
223,8999552430
223,6962953468
223,9799397267
223,6695702433
223,2087505914
223,7973240433
224,4725684396
224,7957693098
224,9952535400
224,6206710906
224,8298564748
224,6200874071
224,9525217839
224,9334509568
224,6206700185
224,6207982540
224,7633979639
224,6203299032
224,9693632429
224,5256580530
224,8357687909
224,5767383819
225,1356304837
225,0798801657
225,2559852573
225,5228503576
225,5408290499
225,7328497573
225,5284539708
225,2178957673
225,8381952660
225,5672709191
225,1994701812
225,6687526983
225,6578084164
225,4432481663
225,4799009005
225,2913518186
226,7600559798
226,3353628452
226,2732852125
226,3070883351
226,8359117818
226,4839117818
226,4838270795
226,8655252170
226,5887335183
226,5725888848
226,5820474419
226,8972227459
226,1284920839
226,5233962608
226,2074741974
226,6298818672
227,7793233887
227,3740356748
227,8835049970
227,8587509748
227,8835049822
227,8920871852
227,1378281822
227,6838167561
227,9922119934
227,9810359973
227,8866019609
227,3567933034
227,5620777237
227,0629943823
227,4952514274
227,3954692105
228,9933411192
228,9829268135
228,1725074073
228,0749304236
228,8778005945
228,3822899112
228,0749383437
228,0748850374
228,4725002918
228,6725492940
228,7061273412
228,8877100696
228,6205778826
228,7808071519
228,6202431781
228,7654173020
229,7352120538
229,1023002167
229,6802123019
229,1171718873
229,3504629560
229,1098618207
229,4740286299
229,8681259934
229,3800362071
229,0577633093
229,2287701938
229,2547352473
229,9268002048
229,8098611697
229,8079793093
229,1773970791
230,9090629970
230,1920749105
230,0674910263
230,6570911770
230,2806636368
230,0467840984
230,6717564864
230,5899708256
230,4589931842
230,4598045997
230,7995078691
230,4178700421
230,7320846995
230,0722698182
230,2696902997
230,0805611280
231,5125788888
231,0949598180
231,4926924880
231,9047442829
231,2693112829
231,2904197324
231,9263598015
231,3763873398
231,0965899319
231,9854699738
231,0906772095
231,1243762041
231,5023570919
231,8526962020
231,2690591223
231,2834197715
232,1288491223
232,2834175628
232,0653295467
232,4109779119
232,1879561525
232,5700470426
232,7978865604
232,7057707067
232,3678668275
232,8738521086
232,0909284978
232,1558958359
232,1998717559
232,5463014938
232,9692297168
232,9692297169
233,5401493919
233,9871755778
233,2908955952
233,5144062035
233,0019074818
233,8524982964
233,2413178087
233,3754180023
233,0766896939
233,0081395723
233,1454991358
233,4731689694
233,1171534540
233,2880102079
233,8209801580
233,7586201659
234,5757004800
234,7982295813
234,7634843114
234,9631341167
234,9817569729
234,8877370499
234,7552954650
234,6299093280
234,8407387582
234,9287729670
234,9125758762
234,8726265470
234,9187670502
234,4496283403
234,6200727008
234,2003272092
235,3688406703
235,4879343862
235,7791025509
235,1591990032
235,6880837019
235,8102837019
235,9572855469
235,1554811518
235,3406151869
235,0650553209
235,5722078026
235,2007637808
235,1464662817
235,6678356716
235,2049752396
235,2023034048
236,6768009798
236,5441864390
236,8373462049
236,7523988094
236,7115853890
236,5491953432
236,3419886107
236,1139950786
236,7078620680
236,1877907960
236,0779608651
236,8139334142
236,1062878271
236,7985225799
236,2852132681
236,4620111496
237,6620445574
237,8993473578
237,5875729698
237,6919987175
237,9934735785
237,9801889469
237,6209166378
237,9155512826
237,7739245766
237,8228989065
237,8084238920
237,9631647749
237,9955029400
237,8969633461
237,7352845456
237,2043653088
238,1350719787
238,6439401287
238,3290531975
238,7598563757
238,5985638636
238,7499454840
238,6864586516
238,7499726088
238,6028084118
238,5027321026
238,6456379646
238,3929973885
238,4219939843
238,1406204395
238,3719608977
238,5656204395
239,3717250294
239,2978221777
239,9557955659
239,4172566153
239,9135469168
239,8092820829
239,5557774929
239,5557774927
239,2610819309
239,0604391591
239,5392419507
239,9922791624
239,4434091359
239,1612897826
239,3765409177
239,3867480421
240,8748021867
240,4821820774
240,8874709101
240,3025933918
240,7499939414
240,1549934141
240,4966199186
240,5952512105
240,5952512105
240,5913594951
240,1993931570
240,8709643542
240,8709643542
240,9939915797
240,7127167282
240,9296293582
241,9296935620
241,5194794979
241,8846363620
241,5194794748
241,0008407963
241,1400953706
241,1752071854
241,1907086919
241,9423339732
241,2947139952
241,5313773993
241,1703227990
241,2930893905
241,9308805178
241,0330805178
241,0330995566
242,1762857894
242,0776299148
242,3967739965
242,6549931000
242,2756299148
242,3968292259
242,6068292259
242,6067739965
242,6548873443
242,7898873443
242,7896203785
242,2899835111
242,3589117818
242,4839117818
242,4836203785
242,2899835111
243,3589117818
243,4836037852
243,8982100412
243,2952518421
243,8051086539
243,8227093382
243,9576373359
243,5767385957
243,6276574620
243,9860012887
243,3480209708
243,0947062870
243,0333229507
243,0509677761
243,9440917079
243,2094307277
244,4901308521
244,3529168252
244,1031372708
244,4082526201
244,7533667255
244,9840959352
244,8558488776
244,8987678273
244,9064498012
244,1991498012
244,1991476671
244,7137821044
244,7617256843
244,9677475467
244,5427265427
244,4626206230
245,2947562439
245,6770702173
245,2662996237
245,4473710511
245,5673710511
245,5673718835
245,9075628836
245,0296082867
245,1381022538
245,0857996378
245,8995579014
245,9865161719
245,4865161719
245,4960828671
245,3910101042
245,9310383646
246,2075069217
246,0709600976
246,7896209767
246,6897070209
246,6899394465
246,4097716893
246,8808466782
246,9982177851
246,5706162746
246,3852159827
246,9099876789
246,7654326089
246,7682212324
246,9162009623
246,8263268084
246,7257058523
247,7970415618
247,7091687872
247,8434331078
247,6380971125
247,7254938357
247,9546974853
247,9128343545
247,6380971125
247,7763862221
247,7542870019
247,7254938357
247,7763862221
247,7488809655
247,9525125636
247,2071566377
247,6396308172
248,9661987620
248,1279479065
248,2685757079
248,1029762042
248,2696682100
248,3374939225
248,2073250485
248,9380848616
248,4991626780
248,7374810460
248,4780833499
248,8677965749
248,9525242919
248,5721674808
248,7573065748
248,0848616499
249,5254729146
249,2018048169
249,0065335829
249,9396788817
249,6549814777
249,3528827987
249,8540582729
249,0065329729
249,8350459808
249,0852451677
249,7810237179
249,8014335519
249,9399355619
249,9335561766
249,7565188840
249,9286248840
250,9286248840
250,9286248764
250,3055670764
250,3055670773
250,9564917875
250,7965594808
250,0340038084
250,6715229939
250,4844666200
250,1174809771
